COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W31,H1500W33,H1500W36,H1500W38,H1500W39,H3000W30,H3000W31,H3000W33,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40
62901,JACKSON,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,23,2008,JACKSON_23_2008,08-008-002,6/2/08,PID191397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,JACKSON,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,29,2008,JACKSON_29_2008,08-008-003,7/14/08,PID191398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,31,2008,JACKSON_31_2008,08-008-004,8/1/08,PID191399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,JACKSON,GRAVID TRAP,76,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,31,2008,JACKSON_31_2008,08-008-005,8/1/08,PID191400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,JACKSON,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,33,2008,JACKSON_33_2008,08-008-006,8/15/08,PID191401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,JACKSON,GRAVID TRAP,66,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,36,2008,JACKSON_36_2008,08-008-007,9/2/08,PID191402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,JACKSON,GRAVID TRAP,97,Female,VECWNV,NEGATIVE,0,-89.267883,37.739783,Culex,37,2008,JACKSON_37_2008,08-008-008,9/9/08,PID191403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,65,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,22,2008,JACKSON_22_2008,08-004-003,5/27/08,PID193464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,56,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,22,2008,JACKSON_22_2008,08-004-004,5/29/08,PID193465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,24,2008,JACKSON_24_2008,08-004-005,6/10/08,PID193466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,60,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,24,2008,JACKSON_24_2008,08-004-006,6/13/08,PID193467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,29,2008,JACKSON_29_2008,08-004-007,7/14/08,PID193468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,30,2008,JACKSON_30_2008,08-004-008,7/25/08,PID193469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,31,2008,JACKSON_31_2008,08-004-009,8/1/08,PID193470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,92,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,31,2008,JACKSON_31_2008,08-004-010,8/1/08,PID193471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,31,2008,JACKSON_31_2008,08-004-011,8/1/08,PID193472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,32,2008,JACKSON_32_2008,08-004-012,8/7/08,PID193473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,88,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,33,2008,JACKSON_33_2008,08-004-013,8/15/08,PID193474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,35,2008,JACKSON_35_2008,08-004-014,8/27/08,PID193475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,35,2008,JACKSON_35_2008,08-004-015,8/27/08,PID193476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,78,Female,VECWNV,NEGATIVE,0,-89.324151,37.74423,Culex,37,2008,JACKSON_37_2008,08-004-017,9/9/08,PID193478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-89.274867,37.74485,Culex,23,2008,JACKSON_23_2008,08-011-001,6/2/08,PID193479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,86,Female,VECWNV,NEGATIVE,0,-89.274867,37.74485,Culex,29,2008,JACKSON_29_2008,08-011-002,7/14/08,PID193480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-89.274867,37.74485,Culex,33,2008,JACKSON_33_2008,08-011-003,8/15/08,PID193481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,92,Female,VECWNV,NEGATIVE,0,-89.274867,37.74485,Culex,36,2008,JACKSON_36_2008,08-011-004,9/2/08,PID193482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.278267,37.762767,Culex,23,2008,JACKSON_23_2008,08-001-001,6/2/08,PID193449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.278267,37.762767,Culex,23,2008,JACKSON_23_2008,08-001-002,6/2/08,PID193450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.278267,37.762767,Culex,29,2008,JACKSON_29_2008,08-001-003,7/14/08,PID193451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-89.278267,37.762767,Culex,36,2008,JACKSON_36_2008,08-001-004,9/2/08,PID193452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.278267,37.762767,Culex,37,2008,JACKSON_37_2008,08-001-005,9/9/08,PID193453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62984,GALLATIN,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.910683,37.765817,Culex,32,2008,GALLATIN_32_2008,GAL-10-08,8/8/08,PID194314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62984,GALLATIN,GRAVID TRAP,32,Female,VECWNV,POSITIVE,1,-88.910683,37.765817,Culex,33,2008,GALLATIN_33_2008,GAL-11-08,8/14/08,PID194317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62984,GALLATIN,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-88.910683,37.765817,Culex,34,2008,GALLATIN_34_2008,GAL-16-08,8/21/08,PID194339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-89.326083,37.780783,Culex,25,2008,JACKSON_25_2008,08-017-002,6/16/08,PID193489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.326083,37.780783,Culex,30,2008,JACKSON_30_2008,08-017-003,7/25/08,PID193490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-89.326083,37.780783,Culex,32,2008,JACKSON_32_2008,08-017-004,8/4/08,PID193491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,84,Female,VECWNV,NEGATIVE,0,-89.326083,37.780783,Culex,35,2008,JACKSON_35_2008,08-017-005,8/27/08,PID193492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-89.326083,37.780783,Culex,38,2008,JACKSON_38_2008,08-017-006,9/16/08,PID193493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62946,SALINE,GRAVID TRAP,95,Female,VECWNV,NEGATIVE,0,-88.48479,37.789031,Culex,36,2008,SALINE_36_2008,SAL-38-08,9/3/08,PID192508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,60,Female,VECWNV,NEGATIVE,0,-89.334383,37.7962,Culex,22,2008,JACKSON_22_2008,08-015-002,5/29/08,PID193483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,58,Female,VECWNV,NEGATIVE,0,-89.334383,37.7962,Culex,27,2008,JACKSON_27_2008,08-015-003,6/30/08,PID193484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-89.334383,37.7962,Culex,30,2008,JACKSON_30_2008,08-015-004,7/25/08,PID193485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-89.334383,37.7962,Culex,32,2008,JACKSON_32_2008,08-015-005,8/4/08,PID193486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-89.334383,37.7962,Culex,35,2008,JACKSON_35_2008,08-015-006,8/27/08,PID193487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-89.334383,37.7962,Culex,38,2008,JACKSON_38_2008,08-015-007,9/16/08,PID193488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,82,Female,VECWNV,NEGATIVE,0,-89.333317,37.803917,Culex,36,2008,JACKSON_36_2008,08-004-016,9/2/08,PID193477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.453517,37.804583,Culex,22,2008,SALINE_22_2008,SAL04-08,5/30/08,PID192047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,26,2008,JACKSON_26_2008,08-002-003,6/23/08,PID193454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,27,2008,JACKSON_27_2008,08-002-004,6/30/08,PID193455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,60,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,27,2008,JACKSON_27_2008,08-002-005,6/30/08,PID193456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,89,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,30,2008,JACKSON_30_2008,08-002-006,7/25/08,PID193457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,32,2008,JACKSON_32_2008,08-002-007,8/4/08,PID193458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,47,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,32,2008,JACKSON_32_2008,08-002-008,8/4/08,PID193459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,32,2008,JACKSON_32_2008,08-002-009,8/8/08,PID193460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,32,2008,JACKSON_32_2008,08-002-010,8/8/08,PID193461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,62,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,35,2008,JACKSON_35_2008,08-002-011,8/27/08,PID193462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-89.331367,37.805567,Culex,38,2008,JACKSON_38_2008,08-002-012,9/16/08,PID193463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-88.434923,37.818936,Culex,36,2008,SALINE_36_2008,SAL-36-08,9/3/08,PID192147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.458833,37.823333,Culex,22,2008,SALINE_22_2008,SAL06-08,5/30/08,PID192052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,80,Female,VECWNV,NEGATIVE,0,-88.458833,37.823333,Culex,27,2008,SALINE_27_2008,SAL18-08,7/3/08,PID192101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62977,SALINE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.530467,37.826367,Culex,23,2008,SALINE_23_2008,SAL09-08,6/5/08,PID194140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62977,SALINE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.530467,37.826367,Culex,33,2008,SALINE_33_2008,SAL32-08,8/14/08,PID194153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.434,37.8304,Culex,27,2008,SALINE_27_2008,SAL17-08,7/3/08,PID192096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62935,SALINE,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-88.62846,37.83774,Culex,23,2008,SALINE_23_2008,SAL08-08,6/5/08,PID192238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62935,SALINE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.615967,37.83935,Culex,23,2008,SALINE_23_2008,SAL07-08,6/5/08,PID192236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62935,SALINE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.615967,37.83935,Culex,33,2008,SALINE_33_2008,SAL31-08,8/14/08,PID192265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62871,GALLATIN,GRAVID TRAP,54,Female,VECWNV,NEGATIVE,0,-88.300417,37.89125,Culex,35,2008,GALLATIN_35_2008,GAL-18-08,8/29/08,PID190641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62867,GALLATIN,GRAVID TRAP,52,Female,VECWNV,NEGATIVE,0,-88.123383,37.9029,Culex,24,2008,GALLATIN_24_2008,GAL-02-08,6/13/08,PID190554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62867,GALLATIN,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-88.123383,37.9029,Culex,35,2008,GALLATIN_35_2008,GAL-19-08,8/29/08,PID190563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62869,WHITE,GRAVID TRAP,60,Female,VECWNV,NEGATIVE,0,-88.329733,37.962417,Culex,25,2008,WHITE_25_2008,WHI-08-08,6/19/08,PID190586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62917,SALINE,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-88.440533,37.9639,Culex,24,2008,SALINE_24_2008,SAL11-08,6/13/08,PID191905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62917,SALINE,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-88.440533,37.9639,Culex,32,2008,SALINE_32_2008,SAL-29-08,8/7/08,PID191927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-88.18155,37.9656,Culex,31,2008,WHITE_31_2008,WHI-18-08,7/31/08,PID189125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-88.18155,37.9656,Culex,38,2008,WHITE_38_2008,WHI-31-08,9/19/08,PID189220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62869,WHITE,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-88.3387,37.9793,Culex,25,2008,WHITE_25_2008,WHI-07-08,6/19/08,PID190584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.0041,38.010056,Culex,28,2008,WHITE_28_2008,WHI-12-08,7/10/08,PID189071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.14736,38.03154,Culex,38,2008,WHITE_38_2008,WHI-30-08,9/19/08,PID189212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.09389,38.03428,Culex,26,2008,WHITE_26_2008,WHI-09-08,6/27/08,PID189049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62861,WHITE,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-88.047117,38.037133,Culex,31,2008,WHITE_31_2008,WHI-19-08,7/31/08,PID190305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,65,Female,VECWNV,NEGATIVE,0,-88.12588,38.03724,Culex,33,2008,WHITE_33_2008,WHI-20-08,8/15/08,PID189140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.12666,38.04677,Culex,23,2008,WHITE_23_2008,WHI-04-08,6/5/08,PID189030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.12666,38.04677,Culex,30,2008,WHITE_30_2008,WHI-16-08,7/24/08,PID189106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.12666,38.04677,Culex,35,2008,WHITE_35_2008,WHI-26-08,8/29/08,PID189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.09446,38.05386,Culex,30,2008,WHITE_30_2008,WHI-17-08,7/24/08,PID189116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-88.10797,38.05466,Culex,35,2008,WHITE_35_2008,WHI-24-08,8/29/08,PID189174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-88.10797,38.05466,Culex,35,2008,WHITE_35_2008,WHI-25-08,8/29/08,PID189182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62835,WHITE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-88.20384,38.0617,Culex,36,2008,WHITE_36_2008,WHI-29-08,9/5/08,PID189525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.1577,38.0742,Culex,23,2008,WHITE_23_2008,WHI-06-08,6/5/08,PID189037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.1577,38.0742,Culex,35,2008,WHITE_35_2008,WHI-23-08,8/29/08,PID189166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.18655,38.078117,Culex,22,2008,WHITE_22_2008,WHI-11-08,5/27/08,PID189064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-88.18655,38.078117,Culex,34,2008,WHITE_34_2008,WHI-32-08,8/19/08,PID189228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.186767,38.07835,Culex,30,2008,WHITE_30_2008,WHI-15-08,7/24/08,PID189096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,95,Female,VECWNV,NEGATIVE,0,-88.156817,38.078383,Culex,33,2008,WHITE_33_2008,WHI-21-08,8/15/08,PID189147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.26275,38.097283,Culex,26,2008,WHITE_26_2008,WHI-10-08,6/27/08,PID189056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62821,WHITE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-88.26275,38.097283,Culex,33,2008,WHITE_33_2008,WHI-22-08,8/15/08,PID189155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,26,2008,PERRY_26_2008,PER1,6/22/08,PID190987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,30,2008,PERRY_30_2008,PER10,7/20/08,PID190990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,30,2008,PERRY_30_2008,PER11,7/20/08,PID190993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,30,2008,PERRY_30_2008,PER12,7/20/08,PID190996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,31,2008,PERRY_31_2008,PER13,7/27/08,PID190999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,31,2008,PERRY_31_2008,PER14,7/27/08,PID191002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,31,2008,PERRY_31_2008,PER16,7/27/08,PID191007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,31,2008,PERRY_31_2008,PER17,7/27/08,PID191009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,32,2008,PERRY_32_2008,PER19,8/3/08,PID191014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,26,2008,PERRY_26_2008,PER2,6/22/08,PID191016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,75,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,32,2008,PERRY_32_2008,PER20,8/3/08,PID191020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,33,2008,PERRY_33_2008,PER21,8/11/08,PID191021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,33,2008,PERRY_33_2008,PER22,8/11/08,PID191023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,34,2008,PERRY_34_2008,PER23,8/19/08,PID191025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,34,2008,PERRY_34_2008,PER24,8/19/08,PID191027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,34,2008,PERRY_34_2008,PER25,8/19/08,PID191029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,34,2008,PERRY_34_2008,PER26,8/20/08,PID191030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,35,2008,PERRY_35_2008,PER27,8/26/08,PID191031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,36,2008,PERRY_36_2008,PER28,9/1/08,PID191033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,36,2008,PERRY_36_2008,PER29,9/1/08,PID191035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,27,2008,PERRY_27_2008,PER3,6/29/08,PID191037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,27,2008,PERRY_27_2008,PER4,6/29/08,PID191050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,27,2008,PERRY_27_2008,PER5,6/29/08,PID191053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62888,PERRY,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-89.23985,38.12694,Culex,28,2008,PERRY_28_2008,PER6,7/6/08,PID191056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
