COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W12,H1500W28,H1500W29,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W40,H1500W41,H1500W45,H3000W12,H3000W27,H3000W28,H3000W29,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41
60007,COOK,GRAVID TRAP,15,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,38,2012,COOK_38_2012,1145,9/16/12,PID000906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,38,2012,COOK_38_2012,1146,9/16/12,PID000908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,25,2012,COOK_25_2012,115,6/17/12,PID000911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,116,6/17/12,PID000916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,31,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,38,2012,COOK_38_2012,1162,9/18/12,PID000918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,38,2012,COOK_38_2012,1163,9/18/12,PID000919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.97607,42.02747,Culex,38,2012,COOK_38_2012,1164,9/18/12,PID000921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,117,6/17/12,PID000924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,118,6/17/12,PID000934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,38,2012,COOK_38_2012,1182,9/20/12,PID000937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,25,2012,COOK_25_2012,141,6/20/12,PID001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,142,6/18/12,PID001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,143,6/19/12,PID001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,144,6/20/12,PID001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,25,2012,COOK_25_2012,177,6/21/12,PID001172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,26,2012,COOK_26_2012,178,6/24/12,PID001174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2012,COOK_25_2012,179,6/21/12,PID001178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,180,6/24/12,PID001183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,181,6/24/12,PID001188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,26,2012,COOK_26_2012,202,6/26/12,PID001224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,203,6/26/12,PID001227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,223,6/27/12,PID001258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,26,2012,COOK_26_2012,244,6/28/12,PID001290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,245,6/28/12,PID001292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,246,6/28/12,PID001293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2012,COOK_26_2012,247,6/28/12,PID001295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,27,2012,COOK_27_2012,302,7/2/12,PID001375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,27,2012,COOK_27_2012,303,7/2/12,PID001376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,27,2012,COOK_27_2012,304,7/2/12,PID001380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,27,2012,COOK_27_2012,305,7/2/12,PID001383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,27,2012,COOK_27_2012,335,7/4/12,PID001432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,27,2012,COOK_27_2012,336,7/4/12,PID001433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,27,2012,COOK_27_2012,337,7/4/12,PID001437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,27,2012,COOK_27_2012,338,7/4/12,PID001438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,27,2012,COOK_27_2012,339,7/4/12,PID001441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.97607,42.02747,Culex,27,2012,COOK_27_2012,367,7/5/12,PID001492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,22,2012,COOK_22_2012,40,5/28/12,PID001548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,28,2012,COOK_28_2012,405,7/8/12,PID001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,28,2012,COOK_28_2012,406,7/8/12,PID001557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,28,2012,COOK_28_2012,412,7/8/12,PID001571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,28,2012,COOK_28_2012,413,7/8/12,PID001576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,28,2012,COOK_28_2012,431,7/9/12,PID001606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,37,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,28,2012,COOK_28_2012,432,7/9/12,PID001610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,51,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,28,2012,COOK_28_2012,450,7/10/12,PID001653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,23,2012,COOK_23_2012,53,6/3/12,PID001790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,20,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,30,2012,COOK_30_2012,597,7/24/12,PID001899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,30,2012,COOK_30_2012,598,7/24/12,PID001901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,30,2012,COOK_30_2012,599,7/24/12,PID001903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,32,Female,PCRWNV,POSITIVE,1,-87.97607,42.02747,Culex,30,2012,COOK_30_2012,600,7/24/12,PID001906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,30,2012,COOK_30_2012,631,7/26/12,PID001973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,30,2012,COOK_30_2012,632,7/26/12,PID001976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,31,2012,COOK_31_2012,650,7/30/12,PID002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,-87.97607,42.02747,Culex,31,2012,COOK_31_2012,651,7/30/12,PID002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,24,2012,COOK_24_2012,67,6/10/12,PID002043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,31,2012,COOK_31_2012,676,8/2/12,PID002051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,31,2012,COOK_31_2012,677,8/2/12,PID002053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,31,2012,COOK_31_2012,678,8/2/12,PID002055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,24,2012,COOK_24_2012,68,6/10/12,PID002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,24,2012,COOK_24_2012,69,6/10/12,PID002080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,24,2012,COOK_24_2012,70,6/10/12,PID002097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,32,2012,COOK_32_2012,701,8/5/12,PID002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,32,2012,COOK_32_2012,702,8/5/12,PID002103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,703,8/5/12,PID002106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,704,8/5/12,PID002107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,32,2012,COOK_32_2012,732,8/7/12,PID002151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,733,8/7/12,PID002154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,734,8/7/12,PID002158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.97607,42.02747,Culex,32,2012,COOK_32_2012,735,8/7/12,PID002161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,762,8/8/12,PID002199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,763,8/8/12,PID002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,26,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,32,2012,COOK_32_2012,792,8/9/12,PID002235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,33,2012,COOK_33_2012,793,8/12/12,PID002237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,51,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,32,2012,COOK_32_2012,794,8/9/12,PID002239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,33,2012,COOK_33_2012,795,8/12/12,PID002241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,33,2012,COOK_33_2012,828,8/14/12,PID002280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,33,2012,COOK_33_2012,829,8/14/12,PID002282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,33,2012,COOK_33_2012,830,8/14/12,PID002288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,33,2012,COOK_33_2012,856,8/15/12,PID002322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,33,2012,COOK_33_2012,857,8/15/12,PID002324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,34,2012,COOK_34_2012,880,8/19/12,PID002347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,34,2012,COOK_34_2012,881,8/19/12,PID002348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,34,2012,COOK_34_2012,903,8/22/12,PID002380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,24,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,34,2012,COOK_34_2012,904,8/22/12,PID002382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,34,2012,COOK_34_2012,905,8/22/12,PID002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,34,2012,COOK_34_2012,906,8/22/12,PID002385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,-87.97607,42.02747,Culex,34,2012,COOK_34_2012,907,8/22/12,PID002386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,34,2012,COOK_34_2012,925,8/23/12,PID002404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,34,2012,COOK_34_2012,926,8/23/12,PID002406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,24,2012,COOK_24_2012,94,6/13/12,PID002416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,35,2012,COOK_35_2012,945,8/28/12,PID002427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,35,2012,COOK_35_2012,946,8/28/12,PID002429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,35,2012,COOK_35_2012,947,8/28/12,PID002430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,24,2012,COOK_24_2012,95,6/13/12,PID002433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,38,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,35,2012,COOK_35_2012,970,8/29/12,PID002450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,35,2012,COOK_35_2012,971,8/29/12,PID002452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
