COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W11,H1500W19,H1500W10,H1500W11,H1500W11,H1500W11,H1500W14,H1500W15,H1500W16,H1500W17,H1500W19,H1000W11,H1000W17,H1000W19,H1000W10,H1000W11,H1000W11,H1000W11,H1000W14,H1000W15,H1000W16,H1000W17,H1000W18,H1000W19,H1000W40
62966,JACKSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-89.34084,37.742335,Culex,31,2006,JACKSON_31_2006,06-004-004,7/31/06,PID193299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,19,Female,VECWNV,POSITIVE,1,-89.34084,37.742335,Culex,35,2006,JACKSON_35_2006,06-004-005,8/29/06,PID193300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,10,Female,VECWNV,POSITIVE,1,-89.34084,37.742335,Culex,36,2006,JACKSON_36_2006,06-004-006,9/5/06,PID193301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.34084,37.742335,Culex,37,2006,JACKSON_37_2006,06-004-007,9/11/06,PID193302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.34084,37.742335,Culex,38,2006,JACKSON_38_2006,06-004-008,9/17/06,PID193303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.34084,37.742335,Culex,38,2006,JACKSON_38_2006,06-004-009,9/17/06,PID193304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62954,GALLATIN,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.275795,37.742702,Culex,23,2006,GALLATIN_23_2006,GAL6-06,6/8/06,PID192740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-89.274465,37.744897,Culex,23,2006,JACKSON_23_2006,06-011-001,6/6/06,PID193305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-89.274465,37.744897,Culex,27,2006,JACKSON_27_2006,06-011-002,7/6/06,PID193306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-89.274465,37.744897,Culex,31,2006,JACKSON_31_2006,06-011-003,7/31/06,PID193307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.274465,37.744897,Culex,36,2006,JACKSON_36_2006,06-011-004,9/5/06,PID193308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.274465,37.744897,Culex,38,2006,JACKSON_38_2006,06-011-005,9/17/06,PID193309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62946,SALINE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.638504,37.744986,Culex,27,2006,SALINE_27_2006,SAL17-06,7/7/06,PID192381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.88643,37.751227,Culex,28,2006,WILLIAMSON_28_2006,WLM29,7/11/06,PID193034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.88643,37.751227,Culex,28,2006,WILLIAMSON_28_2006,WLM32,7/12/06,PID193042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.886464,37.753019,Culex,28,2006,WILLIAMSON_28_2006,27,7/13/06,PID192963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.886464,37.753019,Culex,28,2006,WILLIAMSON_28_2006,WLM33,7/12/06,PID193044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.886464,37.753019,Culex,29,2006,WILLIAMSON_29_2006,WLM36,7/18/06,PID193050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.886464,37.753019,Culex,30,2006,WILLIAMSON_30_2006,WLM42,7/23/06,PID193058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.032087,37.760078,Culex,24,2006,WILLIAMSON_24_2006,4WLM,6/14/06,PID192548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-89.032087,37.760078,Culex,24,2006,WILLIAMSON_24_2006,5WLM,6/14/06,PID192550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.032087,37.760078,Culex,26,2006,WILLIAMSON_26_2006,WLM10,6/26/06,PID192573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-89.032087,37.760078,Culex,26,2006,WILLIAMSON_26_2006,WLM20,6/28/06,PID192585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.032087,37.760078,Culex,29,2006,WILLIAMSON_29_2006,WLM37,7/17/06,PID192604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62918,WILLIAMSON,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-89.086064,37.760144,Culex,25,2006,WILLIAMSON_25_2006,6WLM,6/18/06,PID191938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62918,WILLIAMSON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-89.086064,37.760144,Culex,26,2006,WILLIAMSON_26_2006,WLM17,6/26/06,PID191956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-89.274088,37.760756,Culex,22,2006,JACKSON_22_2006,06-001-001,5/29/06,PID193275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.274088,37.760756,Culex,23,2006,JACKSON_23_2006,06-001-002,6/6/06,PID193276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.274088,37.760756,Culex,23,2006,JACKSON_23_2006,06-001-003,6/6/06,PID193277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-89.274088,37.760756,Culex,24,2006,JACKSON_24_2006,06-001-004,6/12/06,PID193278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,23,Female,VECWNV,POSITIVE,1,-89.274088,37.760756,Culex,31,2006,JACKSON_31_2006,06-001-005,7/31/06,PID193279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,28,2006,WILLIAMSON_28_2006,WLM18,7/9/06,PID193019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,27,2006,WILLIAMSON_27_2006,WLM19,7/8/06,PID193020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,28,2006,WILLIAMSON_28_2006,WLM24,7/9/06,PID193027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,28,2006,WILLIAMSON_28_2006,WLM26,7/11/06,PID193031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,28,2006,WILLIAMSON_28_2006,WLM30,7/12/06,PID193038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,28,2006,WILLIAMSON_28_2006,WLM31,7/12/06,PID193040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,29,2006,WILLIAMSON_29_2006,WLM34,7/18/06,PID193046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62959,WILLIAMSON,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.892619,37.764276,Culex,29,2006,WILLIAMSON_29_2006,WLM35,7/18/06,PID193048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-89.336324,37.767954,Culex,27,2006,JACKSON_27_2006,06-018-001,7/6/06,PID193332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-89.336324,37.767954,Culex,29,2006,JACKSON_29_2006,06-018-002,7/17/06,PID193333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.336324,37.767954,Culex,32,2006,JACKSON_32_2006,06-018-003,8/7/06,PID193334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-89.336324,37.767954,Culex,37,2006,JACKSON_37_2006,06-018-004,9/11/06,PID193335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,19,Female,VECWNV,POSITIVE,1,-89.358896,37.7731,Culex,28,2006,JACKSON_28_2006,06-022-001,7/14/06,PID193336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,29,2006,JACKSON_29_2006,06-022-002,7/17/06,PID193337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,30,2006,JACKSON_30_2006,06-022-003,7/24/06,PID193338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,31,2006,JACKSON_31_2006,06-022-004,8/1/06,PID193339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,32,2006,JACKSON_32_2006,06-022-005,8/7/06,PID193340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,33,2006,JACKSON_33_2006,06-022-006,8/14/06,PID193341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,35,2006,JACKSON_35_2006,06-022-007,8/29/06,PID193342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-89.358896,37.7731,Culex,38,2006,JACKSON_38_2006,06-022-008,9/17/06,PID193343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,22,2006,JACKSON_22_2006,06-017-001,5/29/06,PID193321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,22,2006,JACKSON_22_2006,06-017-002,5/29/06,PID193322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,24,2006,JACKSON_24_2006,06-017-003,6/12/06,PID193323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,26,2006,JACKSON_26_2006,06-017-004,6/27/06,PID193324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,28,2006,JACKSON_28_2006,06-017-005,7/14/06,PID193325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,28,2006,JACKSON_28_2006,06-017-006,7/14/06,PID193326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,30,2006,JACKSON_30_2006,06-017-007,7/24/06,PID193327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,31,2006,JACKSON_31_2006,06-017-008,8/1/06,PID193328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,44,Female,VECWNV,POSITIVE,1,-89.326078,37.780782,Culex,34,2006,JACKSON_34_2006,06-017-009,8/21/06,PID193329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,35,2006,JACKSON_35_2006,06-017-010,8/29/06,PID193330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-89.326078,37.780782,Culex,37,2006,JACKSON_37_2006,06-017-011,9/11/06,PID193331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,22,2006,JACKSON_22_2006,05-015-002,5/29/06,PID193248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,22,2006,JACKSON_22_2006,06-015-001,5/29/06,PID193310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,24,2006,JACKSON_24_2006,06-015-002,6/12/06,PID193311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,25,2006,JACKSON_25_2006,06-015-003,6/20/06,PID193312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-89.334058,37.79661,Culex,25,2006,JACKSON_25_2006,06-015-004,6/20/06,PID193313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,27,2006,JACKSON_27_2006,06-015-005,7/6/06,PID193314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,28,2006,JACKSON_28_2006,06-015-006,7/14/06,PID193315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,30,2006,JACKSON_30_2006,06-015-007,7/24/06,PID193316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,31,2006,JACKSON_31_2006,06-015-008,8/1/06,PID193317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,32,2006,JACKSON_32_2006,06-015-009,8/7/06,PID193318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,34,2006,JACKSON_34_2006,06-015-010,8/21/06,PID193319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.334058,37.79661,Culex,38,2006,JACKSON_38_2006,06-015-011,9/17/06,PID193320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62979,GALLATIN,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.262014,37.797287,Culex,28,2006,GALLATIN_28_2006,GAL12-06,7/13/06,PID194190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62979,GALLATIN,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.262014,37.797287,Culex,28,2006,GALLATIN_28_2006,GAL13-06,7/13/06,PID194192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-89.337015,37.797489,Culex,23,2006,JACKSON_23_2006,06-029-001,6/6/06,PID193344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.337015,37.797489,Culex,23,2006,JACKSON_23_2006,06-029-002,6/6/06,PID193345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.337015,37.797489,Culex,23,2006,JACKSON_23_2006,06-029-003,6/6/06,PID193346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-89.337015,37.797489,Culex,25,2006,JACKSON_25_2006,06-029-004,6/20/06,PID193347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62979,GALLATIN,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.260396,37.798999,Culex,24,2006,GALLATIN_24_2006,GAL7-06,6/13/06,PID194244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62979,GALLATIN,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.260697,37.803367,Culex,28,2006,GALLATIN_28_2006,GAL16-06,7/13/06,PID194205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62979,GALLATIN,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.260697,37.803367,Culex,24,2006,GALLATIN_24_2006,GAL8-06,6/13/06,PID194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.040089,37.803386,Culex,26,2006,WILLIAMSON_26_2006,13WLM,6/26/06,PID192543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.040089,37.803386,Culex,26,2006,WILLIAMSON_26_2006,WLM14,6/26/06,PID192578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.040089,37.803386,Culex,26,2006,WILLIAMSON_26_2006,WLM15,6/26/06,PID192579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-89.040089,37.803386,Culex,26,2006,WILLIAMSON_26_2006,WLM21,6/28/06,PID192587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62948,WILLIAMSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.040089,37.803386,Culex,28,2006,WILLIAMSON_28_2006,WLM22,7/10/06,PID192589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.453503,37.804579,Culex,33,2006,SALINE_33_2006,SAL32-06,8/18/06,PID192135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62930,SALINE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.453503,37.804579,Culex,33,2006,SALINE_33_2006,SAL33-06,8/18/06,PID192137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62979,GALLATIN,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.2459,37.80557,Culex,24,2006,GALLATIN_24_2006,GAL9-06,6/13/06,PID194246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-89.329353,37.805886,Culex,28,2006,JACKSON_28_2006,06-032-001,7/14/06,PID193352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.330929,37.806179,Culex,22,2006,JACKSON_22_2006,06-002-001,5/29/06,PID193280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.330929,37.806179,Culex,22,2006,JACKSON_22_2006,06-002-002,5/29/06,PID193281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.330929,37.806179,Culex,24,2006,JACKSON_24_2006,06-002-003,6/12/06,PID193282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.330929,37.806179,Culex,24,2006,JACKSON_24_2006,06-002-004,6/12/06,PID193283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-89.330929,37.806179,Culex,24,2006,JACKSON_24_2006,06-002-005,6/12/06,PID193284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62966,JACKSON,GRAVID TRAP,12,Female,VECWNV,POSITIVE,1,-89.330929,37.806179,Culex,27,2006,JACKSON_27_2006,06-002-006,7/6/06,PID193285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
